Name,Ocupacion__c,Score_Buro__c,Tipo_de_Vivienda__c,AnnualRevenue,Id_Externo__c
Dagny,PROFESIONAL,668,Propia,4277.44,e318dbe5-21d4-4eab-ad24-da21aabc8e7d
Rahel,NINGUNO,358,Arrendada,-1967.33,3334e2a7-e084-415d-83d3-85beec2ea7bc
Tiler,PROFESIONAL,768,Vive con Familiares,6265.86,31370545-6dfb-4c45-bdad-a77d6c24495f
Willard,NINGUNO,981,Arrendada,7803.39,68f39091-ce3c-4e52-ba98-9362293c86e6
Moyra,JUBILADO,893,Arrendada,7025.73,5e9945e6-1c14-4ade-a0b1-2ce8ac1ed216
Upton,JUBILADO,232,Propia,5599.08,87241223-09af-4634-b160-6c9b04092d2d
Jessy,PROFESIONAL,111,Arrendada,6408.0,3113dd60-3145-4a2e-8623-8e4b86443b78
Berenice,NINGUNO,962,Vive con Familiares,6589.42,f9a443b9-2305-4291-beb2-b6acaf95eb77
Ewart,INDEPENDIENTE,256,Arrendada,9164.28,09bfdc84-a707-46bd-b8d9-f472aa9cc2fa
Sheree,SECTOR PRIVADO,702,Propia,551.13,063be69c-477c-451e-ab6b-7f405217ac1c
Rice,SECTOR PUBLICO,774,Vive con Familiares,3065.87,ecb08643-c4cb-4a95-89a1-2b6c986f2568
Sonny,JUBILADO,419,Arrendada,3005.41,42934caf-c007-42a7-a7a2-716f130a1aac
Lynnea,PROFESIONAL,353,Propia,662.79,ea073a30-4f82-4438-94dc-a1efe0441e69
Kit,SECTOR PUBLICO,881,Propia,1193.78,badc96dc-7ff6-4c23-afa4-3a6aa44dd4ad
Abra,NINGUNO,862,Propia,5833.12,124c27c1-ed70-40c5-935e-b1f286aa264f
Tasha,NINGUNO,820,Propia,121.41,81bb0bd0-cbfa-4f19-b567-cd5d5d22ce48
Karin,PROFESIONAL,732,Arrendada,-1547.6,1f2b8d9f-84b4-4194-80f6-099ce2ad4989
Lorenzo,PROFESIONAL,452,Arrendada,8632.52,236f79c8-21ec-4bb6-9e8f-0ee869abc58b
Erin,JUBILADO,159,Arrendada,6607.48,fbe0363d-872e-4fd6-903c-4e66b7bb2a95
Federico,NINGUNO,10,Vive con Familiares,2768.11,09ffa582-81d8-4aa3-abde-0cbb9b9175a8
Anselma,SECTOR PRIVADO,238,Arrendada,4237.06,8a0ef2cb-ec8e-4db7-8dce-0d2d33786cbc
Hyacinth,INDEPENDIENTE,465,Propia,1375.46,29426056-5e47-45a7-a091-295012013a82
Dall,INDEPENDIENTE,777,Arrendada,6809.8,45b1ac5b-84dc-480d-9942-f3923e3c2660
Benedick,NINGUNO,306,Vive con Familiares,8592.39,eed6080f-c473-439b-96d8-45b5e21578e6
Dulcine,SECTOR PRIVADO,287,Vive con Familiares,8924.64,a3e52f6f-b6c0-4416-b6e3-7040847115c3
Cass,SECTOR PUBLICO,148,Propia,6949.3,5426b34b-f418-4163-800f-050ebab1feaf
Gaye,SECTOR PRIVADO,478,Arrendada,5804.44,72b419df-b72f-4e15-8ed8-b6571b754c57
Skip,JUBILADO,652,Vive con Familiares,3170.62,4354252f-8218-4b13-b09b-abee006acd39
Jacquenette,SECTOR PRIVADO,959,Propia,3056.73,4623c634-63af-4c0d-8019-773fe7ac4b0b
Monica,NINGUNO,277,Vive con Familiares,4045.3,dc44e5d2-a5d6-4b18-b74e-ee6c9120b6f4
Ephraim,NINGUNO,272,Arrendada,8867.18,ef032aef-d7de-4471-bd75-1ddc2e26efc7
Galen,SECTOR PRIVADO,771,Arrendada,6135.2,a276f19f-7b29-4052-92a8-49dbed252fd9
Aguistin,PROFESIONAL,501,Arrendada,4709.82,223c37b6-e484-4015-98a9-cfef4a628ebb
Job,PROFESIONAL,870,Propia,6020.18,5e167a8c-c0a8-43eb-acd4-4ba2963085fd
Bryn,NINGUNO,260,Arrendada,-3614.35,e766950d-eb20-4fe0-bd51-4440853b5b35
Ermina,INDEPENDIENTE,639,Arrendada,6068.38,299f858e-a92a-4619-921b-ae764f4f2670
Kahaleel,SECTOR PUBLICO,26,Propia,3829.8,e5bb1bd6-0d94-4552-9032-36bf7599003d
Beatrisa,SECTOR PUBLICO,755,Vive con Familiares,450.55,1af93b40-4ec9-437e-b657-b282a7dc46b6
Damon,SECTOR PRIVADO,449,Propia,4996.4,499e0554-680b-4996-a12a-a83d00e5de4f
Felicity,JUBILADO,698,Arrendada,6586.57,f5d60fd2-3b1c-430c-bf72-6e55645490f5
Mayor,SECTOR PUBLICO,627,Propia,4721.7,eba3f2a5-6d48-4dc0-8841-606ec9b37d9d
Chancey,JUBILADO,498,Vive con Familiares,2787.14,487be36e-9add-473b-af1f-9118b13c9aad
Josefa,JUBILADO,830,Propia,7122.99,0bc33e00-fa08-4204-9ce4-4cf3288a7d58
Sullivan,SECTOR PUBLICO,104,Arrendada,10095.13,5edd6858-42cd-4a59-854e-203faa9ecfdb
Henri,PROFESIONAL,115,Arrendada,3043.58,f259a0f7-de32-41fc-bb22-45591cc2c90b
Ethelred,NINGUNO,953,Propia,6219.45,4c4af272-130e-4022-8b8a-0539164f69db
Genvieve,NINGUNO,740,Arrendada,4054.93,2b355ee5-f492-4602-be16-a8be43b036ba
Hersh,JUBILADO,110,Vive con Familiares,8086.75,19b299e2-24a7-462a-a1e2-844d16209e40
Janenna,SECTOR PUBLICO,487,Arrendada,8520.06,3643a86f-68da-4362-b317-d87584c67e57
Teirtza,INDEPENDIENTE,271,Propia,6926.11,40a2ef3f-9c54-443f-b766-84f2f3b2d764
Hally,SECTOR PUBLICO,77,Vive con Familiares,6790.94,0f2d8229-a74e-42f1-9422-1bd619934a4c
Malanie,SECTOR PRIVADO,716,Vive con Familiares,2376.78,17c28a16-9bc2-43fa-b208-a2329bfd808d
Julina,JUBILADO,987,Arrendada,2447.15,93957456-9a98-43e0-8f3b-9dfac07bd930
Arvy,PROFESIONAL,82,Vive con Familiares,-376.87,d8caa6b0-8f4a-4c42-beba-270e058e4ac5
Willard,SECTOR PUBLICO,94,Arrendada,3036.04,822beb9e-10d4-4ad9-bf05-66a35366b1a9
Bevvy,SECTOR PUBLICO,499,Arrendada,-2515.79,f4cd0bbe-15e8-465d-ad14-b5865c08f191
Jori,PROFESIONAL,78,Propia,7022.08,483825b4-10df-46b7-9573-964070ff51fd
Chaunce,PROFESIONAL,979,Vive con Familiares,5119.14,f3a8d91a-0ef6-415c-a773-544b1030c7e1
Imogen,SECTOR PUBLICO,533,Vive con Familiares,6115.67,50deaf1f-86cd-482a-a6d5-27b566e3f228
Ferd,JUBILADO,265,Vive con Familiares,4550.12,b614753c-b4c1-4243-af3e-6c8101f7b5a0
Bram,SECTOR PUBLICO,765,Arrendada,6732.2,3491091a-6ab8-476a-9f34-2614c6a513b7
Collie,PROFESIONAL,988,Arrendada,10472.11,e4d5ea91-c242-4e4b-b6f5-2adc99f73a84
Maryl,PROFESIONAL,873,Arrendada,2075.64,028081a3-8ca3-4693-9479-5b8d9d1ee918
Demetrius,SECTOR PUBLICO,72,Vive con Familiares,4395.97,7b873a7c-1810-44e2-9d62-d8c95df629b9
Mercedes,INDEPENDIENTE,635,Arrendada,6096.43,e9d05ef9-8d81-4af2-ac93-d12a20e832c9
Perren,INDEPENDIENTE,406,Propia,2328.37,70ca9f78-0d13-40ce-b4d9-e37d22287deb
Art,JUBILADO,382,Arrendada,4829.58,050e2cb4-ceb8-4ca1-b964-2c2c877700b8
Klarrisa,INDEPENDIENTE,168,Propia,2967.97,18471456-fb01-4a8a-b20b-8f5dc9e419e3
Nickie,NINGUNO,920,Propia,2461.34,3022db5f-7053-43fd-aa4a-d3655e48fbc5
Courtney,SECTOR PRIVADO,580,Vive con Familiares,7543.98,0d857414-4f6c-48dc-bd9d-6c32b684844d
Brocky,JUBILADO,411,Propia,8115.81,9f1990d3-893c-450a-8b15-10206933f3e7
Julianne,INDEPENDIENTE,911,Vive con Familiares,7660.48,aa08731e-c436-41e4-9702-77d5f9b81c39
Wiley,NINGUNO,159,Propia,6359.41,a5d16cb2-ff65-46e5-8597-7b35ade5bd28
Malinda,SECTOR PRIVADO,291,Vive con Familiares,5629.8,3d7af353-bc61-4080-9ed4-bfa1ec01d0c1
Berrie,NINGUNO,277,Propia,1424.0,ae10de51-ff21-475b-afb7-78ddfce5b1b0
Tonie,NINGUNO,643,Arrendada,9385.55,3c820d79-b82a-4797-b598-3dae123b996b
Horton,SECTOR PRIVADO,512,Arrendada,1851.8,9d861882-c59a-42bc-8cae-6a9e1254af06
Crissie,PROFESIONAL,583,Propia,8247.84,e967f67a-5aee-4b6f-b932-3440cf0a12e9
Chiquia,SECTOR PRIVADO,752,Propia,1.68,27237215-0e43-43cb-ab63-10a6fc3898a8
Lin,NINGUNO,255,Vive con Familiares,3605.36,6b2da8f6-2931-4e17-b6ee-0de22c59a663
Carlynne,NINGUNO,837,Arrendada,1689.67,39418084-9fc6-4a11-b64b-56375abd2322
Zoe,JUBILADO,885,Arrendada,8790.2,bd1c3ffb-eb21-4d8b-80fd-0f1cf945baf2
Ervin,NINGUNO,121,Arrendada,5514.05,cccda2c4-c703-4374-8fcb-9705790a38e6
Karoly,JUBILADO,587,Arrendada,869.57,86c2ac49-5169-4c8c-8ea5-7015dadb4d6a
Ardene,PROFESIONAL,666,Arrendada,-1947.12,d946cbef-99f8-482a-bba9-16a6b6eb5587
Tomasine,JUBILADO,765,Arrendada,3333.21,be93ac3c-22a6-41dd-92dd-070df4577365
Lana,JUBILADO,572,Propia,6658.89,eb42989c-8b26-48ee-b924-5144f1256059
Peyter,SECTOR PRIVADO,430,Arrendada,5902.21,adb4d613-a2b5-4652-9c70-6d5c31c1511c
Hedda,JUBILADO,863,Propia,6338.08,2e06e928-1fbd-4bf3-973b-db82120cd7c2
Marti,PROFESIONAL,106,Propia,-1505.01,b574a701-569b-4c00-98f2-70726cd8164c
Kimberley,SECTOR PRIVADO,179,Vive con Familiares,5469.41,cbb13995-68b9-4335-8f84-54916fd6b477
Allan,SECTOR PUBLICO,843,Vive con Familiares,1964.16,d14a176f-8737-40d5-b72d-9b41f74a87b3
Jeremie,SECTOR PUBLICO,334,Arrendada,9886.36,f155bad0-2be8-48e9-8a43-4395ace5adec
Nikolas,SECTOR PUBLICO,726,Vive con Familiares,1028.16,e69203e6-ffb1-4e5c-a8ec-8c8d285bc0d1
Carmelia,JUBILADO,858,Arrendada,4265.95,eea99cc2-128a-45c0-ade9-52ad043921a1
Lind,SECTOR PUBLICO,979,Vive con Familiares,2045.35,766569bf-18f2-472d-bb57-4b37a7ddc57d
Natty,NINGUNO,385,Vive con Familiares,7046.38,25aa77d7-4dba-46c4-9d79-626401d31aff
Paulette,SECTOR PRIVADO,15,Vive con Familiares,3621.5,9c4939c9-ea91-439c-a035-13cb7cd6a6ed
Idaline,SECTOR PUBLICO,483,Arrendada,2606.53,ca8fc8be-5790-4fe2-96a8-4677946ab0c0
Hugo,NINGUNO,621,Vive con Familiares,2285.05,5d9f7b28-e5ad-4410-925c-e23bcbdedfde
Beck,INDEPENDIENTE,753,Vive con Familiares,7076.43,95bec480-e037-4650-b933-81cde047bf83
Keven,SECTOR PRIVADO,507,Arrendada,8964.73,67eae18d-becb-4e19-bae2-ab41054db2dd
Carlie,SECTOR PRIVADO,106,Vive con Familiares,3755.59,550ba197-df05-4436-b42c-8b65abedde17
Ambrosio,JUBILADO,774,Vive con Familiares,3430.02,babfd3b9-9e99-4054-9b4c-11bdc56dd18c
Cash,SECTOR PUBLICO,265,Arrendada,6294.98,7f9f003f-f178-4961-81e2-30fa066ec501
Farleigh,JUBILADO,940,Propia,1778.36,fb012186-5010-49aa-a9a0-c52e5631dd7e
Rolfe,NINGUNO,902,Vive con Familiares,2956.23,50de99e4-e056-459b-b8e3-b54ba6f1cad8
Lynelle,NINGUNO,264,Arrendada,853.83,24d2d214-a3bc-4837-885f-2973b64eb3e7
Meredith,SECTOR PUBLICO,458,Arrendada,-146.17,b722ce9d-3230-4f1b-b18f-ed820c8ae9b9
Waldemar,PROFESIONAL,121,Propia,6877.2,80e507a0-5047-432d-afe0-8bff020a7a86
Willis,INDEPENDIENTE,330,Vive con Familiares,1498.4,377253b8-9606-4930-b60b-37b87af2bcd3
Joshuah,JUBILADO,116,Vive con Familiares,1587.54,c7ede656-dbc2-4f10-a116-7d25fe8e2048
Fraze,JUBILADO,319,Vive con Familiares,8213.2,4346a7cf-bd92-4381-b05a-65d51e46ad8d
Arnie,PROFESIONAL,699,Vive con Familiares,5517.22,95583382-8f55-423f-afdb-07063777c5fd
Andres,SECTOR PUBLICO,921,Vive con Familiares,8462.95,e6c7132f-cf91-42d1-ad13-9b2994161f67
Averil,SECTOR PRIVADO,995,Propia,6669.52,524b3ec2-935e-4844-86f4-8dc750843bd3
Joscelin,PROFESIONAL,334,Propia,4536.93,b3b92482-d67d-41bf-afec-05f131cca18a
Eula,SECTOR PUBLICO,987,Arrendada,2516.25,936791fd-5042-477b-b028-431a3ded2009
Asia,PROFESIONAL,557,Vive con Familiares,7932.63,05798243-0994-48c9-9ecd-b3069882568a
Denise,SECTOR PUBLICO,620,Arrendada,4161.08,bed1b782-dc76-4e43-ada1-1c360feeb160
Teodoro,INDEPENDIENTE,762,Propia,8529.63,66754cb2-fd93-4dc8-bc00-087005e539c7
Germaine,NINGUNO,668,Arrendada,2597.35,d405b778-8135-4efb-a1f8-140cd0d61d1a
Bobbette,JUBILADO,245,Arrendada,8217.45,28470c03-46a8-402c-85c1-805e0b599a12
Jessalyn,INDEPENDIENTE,757,Vive con Familiares,2163.97,c40a97c1-ed58-4421-859f-1293f7b51659
Antonetta,INDEPENDIENTE,405,Arrendada,10080.79,52a951dc-32ea-41cc-b7fa-3bece9f17d27
Benson,INDEPENDIENTE,914,Arrendada,-1346.58,06d3176b-426b-43d0-bf94-cdc4a58ffd71
Melinde,PROFESIONAL,162,Arrendada,5096.72,a5550192-ce73-4ec2-9910-bcc397b4eb59
Bryn,JUBILADO,614,Arrendada,4215.19,e299c6e9-87fb-4929-ace5-1e3e3a9dd71e
Marcelle,SECTOR PRIVADO,617,Arrendada,6925.37,b5293311-78b7-48be-bf5d-0ba7053934c5
Barris,SECTOR PUBLICO,105,Vive con Familiares,5745.9,de78da3d-3335-4058-84bc-da080c2a127e
Rutledge,SECTOR PRIVADO,258,Arrendada,257.28,0d411b30-7bb6-474c-ab49-0d0dc1584150
Marlie,JUBILADO,814,Propia,1913.97,c2db6f27-ccce-4d7b-820e-253cff094c8e
Nestor,NINGUNO,63,Vive con Familiares,8950.96,4e1f707f-f58c-4f74-93b3-20e6894ec8da
Christine,PROFESIONAL,791,Propia,4274.84,6a772d09-e907-4137-820f-b8d3e7f22f78
Horten,SECTOR PRIVADO,342,Arrendada,6592.33,d956e324-865a-4c4c-8dc2-83ae30f749f0
Murdock,NINGUNO,318,Arrendada,7136.11,d566c38c-735e-46fa-9b92-407718cb1d76
Cathie,JUBILADO,736,Vive con Familiares,13550.22,ce020aff-d493-4ec8-b269-2133ff60f32e
Sue,PROFESIONAL,131,Arrendada,4360.04,a0a934dc-fab6-4a90-b3e7-adc40036399e
Tabbie,NINGUNO,282,Arrendada,100.97,90d6b02b-fb44-4bba-8be2-6e446306da51
Feodor,JUBILADO,543,Propia,2106.27,47df4c23-a25a-4de4-b06a-2f03dcb37469
Alwin,SECTOR PUBLICO,598,Vive con Familiares,5305.54,7eec9f6f-614a-431b-b922-9ce75f171ea5
Joachim,SECTOR PUBLICO,936,Vive con Familiares,2946.37,3447dfa4-5308-42cb-873b-e434fad515b4
Cobby,SECTOR PUBLICO,689,Arrendada,2126.4,87c9b10b-3ada-40df-810f-dbc8f062c6b7
Yetta,JUBILADO,664,Propia,2813.46,af5c1e96-a36f-4dc9-bcc8-4a84c42a07a1
Sue,INDEPENDIENTE,686,Propia,964.83,76e1fb2a-1661-4e84-9348-ebb33054a177
Tammie,NINGUNO,201,Propia,-113.17,fe874c9e-b95b-4081-8f09-e2777a459be0
Avie,SECTOR PRIVADO,524,Propia,3482.53,eb0dcec9-da3e-4187-8f26-8867ed143d8c
Tymothy,INDEPENDIENTE,210,Vive con Familiares,2468.26,ee49f313-63f3-4d75-9c40-13aebaa7c99b
Anny,SECTOR PRIVADO,555,Vive con Familiares,5635.78,30b52a7e-1133-461a-aa04-cef5aaaeebe5
Alvin,SECTOR PUBLICO,829,Arrendada,4601.61,c15e8639-ad84-40ee-af17-c9853eceb1e3
Ardelia,INDEPENDIENTE,823,Vive con Familiares,125.51,4eb662ce-cd94-4646-a2e2-d82613067b7c
Ian,SECTOR PRIVADO,535,Vive con Familiares,5602.44,71fb2f13-d0d5-4980-bbc3-3486a3e6d14c
Sharyl,SECTOR PUBLICO,571,Propia,3870.49,95db41e2-ae36-45ac-a9a3-7a6787196cd5
Fergus,PROFESIONAL,128,Arrendada,5422.57,e4002545-34a1-4e7a-831d-291eb32348e4
Janek,PROFESIONAL,453,Arrendada,10309.78,065aba19-f82e-4f66-955d-db07aee844c3
Abraham,SECTOR PRIVADO,110,Vive con Familiares,4482.49,d0709cbc-fc8a-4ba0-9e18-7f87332f05aa
Heindrick,PROFESIONAL,906,Propia,11158.12,411fd61c-d022-4d12-8e62-23885acf9e72
Norrie,SECTOR PRIVADO,574,Arrendada,9422.55,3cca0c0b-9a7d-4b40-b238-99263bdfe7ef
Robinette,INDEPENDIENTE,996,Propia,2890.25,5278974f-8690-46e9-8ef4-4a1b83478ac7
Joeann,INDEPENDIENTE,487,Vive con Familiares,4078.77,b74be6aa-e963-4076-9b28-3f7484222948
Ediva,SECTOR PRIVADO,369,Vive con Familiares,2171.92,e3064700-63bc-4e89-b13c-a9694c0b6e45
Nata,NINGUNO,477,Vive con Familiares,988.22,96c611a5-0f44-4c79-a735-74a908edcbf7
Lilly,SECTOR PUBLICO,364,Propia,6677.58,f6bb6316-a54d-45f9-a45e-673f7d065ad4
Millard,INDEPENDIENTE,937,Vive con Familiares,5940.79,1f2c2b5e-64b2-49e9-8bf0-3676488dd7d9
Jerrylee,NINGUNO,564,Arrendada,11528.05,bc0db1d9-abbe-471f-b15a-e8edfe5fe1bf
Hedda,PROFESIONAL,88,Vive con Familiares,-1524.89,81d65f69-ffad-4b11-b5a0-3ebeedc1174a
Ermengarde,NINGUNO,652,Propia,6740.15,252e8cef-168a-4068-9ad3-c25bda400900
Charmaine,INDEPENDIENTE,298,Arrendada,7675.65,9aa44900-aabd-4348-9b6f-541cb4f48f8b
Eric,JUBILADO,517,Propia,3590.81,be267498-e23c-44d1-820c-9c650fc8527f
Blair,JUBILADO,597,Arrendada,7111.23,95325e8c-3961-4163-8a68-8bfa1a8e7500
Jon,SECTOR PUBLICO,4,Arrendada,2491.85,28d73369-56f7-4a31-9354-cdbfa4c4a07c
Curry,SECTOR PRIVADO,209,Propia,2545.78,398f2ec5-ee79-4ff1-8c8a-6842a71c83a2
Claybourne,PROFESIONAL,124,Propia,5150.6,f12892bd-572a-426a-aede-e4af3f4c7ba7
Mitch,SECTOR PUBLICO,188,Arrendada,8096.54,19baaa7c-ae32-4f70-b6ef-adc036ee9b9a
Cynthia,PROFESIONAL,416,Arrendada,3197.19,763be6ee-b2f6-4dbc-a6d2-57c693ed3155
Lisabeth,PROFESIONAL,272,Vive con Familiares,7320.26,a1621014-339a-44e0-8e32-eecfd4781a97
Marsiella,INDEPENDIENTE,268,Propia,12373.9,9a7abea7-9009-4d3a-9de0-b689e0d44e15
Isak,JUBILADO,664,Propia,5145.53,262e208a-cfab-4744-b44a-2d94ca38a90b
Corry,JUBILADO,685,Propia,5451.65,276b660b-54a1-41b9-9dc2-835c410683ba
Gwennie,JUBILADO,750,Arrendada,9046.81,7fad53c4-7edf-4df6-abef-5e732241dcda
Noby,PROFESIONAL,369,Arrendada,3414.42,19aa5bb8-21ac-417d-9418-9467fffae3b4
Byrom,NINGUNO,880,Vive con Familiares,5247.23,012f3796-f5c6-44af-9449-38666f2287f7
Sharia,PROFESIONAL,276,Vive con Familiares,4829.69,f93acb16-d70c-4b18-a981-ad1eb312a10c
Lynda,SECTOR PRIVADO,347,Arrendada,5431.46,179d510d-436d-417c-989e-400c65a7022f
Roman,SECTOR PUBLICO,102,Propia,8385.94,e1e4831a-79cc-45d7-9463-8c94da515700
Major,NINGUNO,763,Vive con Familiares,6454.41,1aaad6dc-9a94-40e7-a0c8-07a2bd10fe2f
Nissa,NINGUNO,538,Propia,6881.25,828bf9eb-8f7d-4394-a4e6-6618ee40357f
Emelen,PROFESIONAL,816,Arrendada,-738.72,892c0e4c-6ee2-448a-b60a-b1f4cdffa638
Harwilll,SECTOR PRIVADO,113,Arrendada,4134.74,d2ec9e6d-8fde-48ed-a7f5-77817b0f0ee4
Artemis,SECTOR PUBLICO,336,Vive con Familiares,5631.08,d8a640cf-ce95-4f84-9aae-611d2cde9859
Thorpe,SECTOR PRIVADO,241,Propia,4338.91,21a879e4-2714-4edc-94cd-0ac262bbe18d
Alisa,INDEPENDIENTE,148,Vive con Familiares,8325.52,07fb1801-24a4-43cd-a5de-2fa0125e577f
Chick,SECTOR PUBLICO,262,Vive con Familiares,7662.03,53210723-59e3-490c-b4e6-5a583c8b750b
Stafani,PROFESIONAL,437,Vive con Familiares,3821.99,97d4990c-9747-42c3-a291-4b867127a0ca
Enrika,INDEPENDIENTE,45,Vive con Familiares,4259.01,f9fdbc32-9e78-48e5-8e36-1cd09def8bb9
Carleen,SECTOR PUBLICO,608,Vive con Familiares,2948.57,217a92e3-157f-41b6-80df-42488976256b
Rubetta,INDEPENDIENTE,127,Vive con Familiares,8100.93,de29ff0d-09e6-4aef-9682-fcf2a497bf30
Pietro,SECTOR PUBLICO,207,Propia,4267.77,4e160bd6-a4f5-4591-b5cb-a1aeff78f6f1
Jamie,SECTOR PRIVADO,0,Propia,4473.82,3582e9a2-8d05-4a39-b3fc-fc85899ed455
Kelila,SECTOR PRIVADO,672,Arrendada,4045.17,7b405b87-673b-4f3b-9198-033c22312ddb
Bucky,SECTOR PUBLICO,347,Arrendada,5963.78,28671b5b-7595-4c68-aaac-e93ca642b80c
Amargo,SECTOR PUBLICO,199,Propia,6918.03,c21b8d85-76f4-4e49-909b-3cf80b320889
Karly,INDEPENDIENTE,824,Propia,5893.09,db698c15-a12e-4d19-ad62-cae214f3c198
Keith,INDEPENDIENTE,737,Propia,5930.92,2ac8883e-16c6-402d-945f-ad20589ca69b
Gladys,INDEPENDIENTE,397,Vive con Familiares,7782.54,10f6966e-357e-43be-b638-725b6f220e0a
Antonella,INDEPENDIENTE,212,Vive con Familiares,8695.52,1f01191d-d5a9-4e6f-adab-c47ec3c73c8e
Antoine,PROFESIONAL,636,Arrendada,4433.92,05750625-81af-42a2-a85b-017875884e71
Rodrick,JUBILADO,276,Propia,4454.5,11fa739c-5d5e-4b00-be20-6f3d07e85149
Dale,JUBILADO,10,Arrendada,4560.8,ecf210c8-a3da-4577-a05c-0b0b744d3cb6
Eleen,SECTOR PUBLICO,136,Vive con Familiares,1470.61,75b797d6-58e3-42c7-9588-c30dc2b089f3
Granny,PROFESIONAL,426,Arrendada,4395.28,caf7c947-01dd-4b32-a801-0c49ef8052f4
Finley,SECTOR PRIVADO,665,Propia,5489.59,c34f497b-f7c5-4b88-b0ba-a207e1604788
Laurel,INDEPENDIENTE,606,Vive con Familiares,6199.29,236da426-2082-4d1a-a3bc-3950f218f89d
Nickolai,SECTOR PRIVADO,728,Arrendada,5258.66,6eb64a18-9690-4c45-a149-b56e25bbf253
Gianina,PROFESIONAL,155,Arrendada,6343.38,a04f10b5-f71a-413b-9984-1bc9af86aad1
Chelsie,INDEPENDIENTE,497,Propia,9924.83,5c3077ca-2fba-4223-bd19-685aa8c259d4
Robby,SECTOR PRIVADO,640,Arrendada,8957.57,6b46162a-7be9-42a0-b7db-df4aa84394b5
Lind,SECTOR PUBLICO,467,Propia,8514.8,78b0f54a-3163-4fa4-af6c-fc275373b28d
Salvidor,PROFESIONAL,25,Vive con Familiares,6042.95,82213d91-f7e5-4f99-907f-d5d208d5c30e
Stephen,PROFESIONAL,344,Vive con Familiares,6655.41,355d1192-b53b-451f-847e-24a94a95aea7
Rochelle,NINGUNO,792,Arrendada,2409.74,7fc55ce2-e0bb-46f6-aaef-97614d84e88b
Sibby,PROFESIONAL,974,Propia,9064.88,9c7dd5ee-fa63-4722-a894-17bdfdd2edd9
Nikita,JUBILADO,754,Arrendada,4982.96,6afc1f46-b2cc-4d50-a6d8-59d8f8125ad3
Jeanne,JUBILADO,431,Arrendada,2100.63,747bd4d3-d152-4fa0-9591-4946680a9373
Selena,PROFESIONAL,940,Propia,954.91,168b2f96-5ee5-490c-8984-214c29c9fb5c
Xylia,NINGUNO,962,Vive con Familiares,9516.88,1656b2e6-0369-4af3-bd2a-ed375fc25590
Ham,PROFESIONAL,636,Propia,4518.74,094c428f-93f8-46a7-a155-033a964a9dbe
Taddeo,NINGUNO,976,Vive con Familiares,7001.82,59511ed4-26ce-4316-9eb6-7e2f13bfae50
Ramsey,PROFESIONAL,382,Propia,6962.11,1271c283-6f97-4c1f-817d-80ba42e21505
Stephanie,NINGUNO,17,Arrendada,3215.86,167d3b51-6e62-4390-ad11-18e1dea98d78
Harmonia,PROFESIONAL,536,Vive con Familiares,4932.78,823d1b11-acf6-44d8-98e8-a434176a62dd
Lizzie,SECTOR PRIVADO,366,Propia,7388.93,e7e96c9a-af8b-4006-b11a-929122b62e52
Cointon,PROFESIONAL,198,Vive con Familiares,2662.04,3858221a-4f63-4dec-b128-c2d3cabf4d0d
Norine,PROFESIONAL,581,Vive con Familiares,3346.85,75255257-c8e2-4a5f-815d-9f6a76408fff
Kippy,JUBILADO,994,Arrendada,5088.95,93065679-2f1e-4471-9365-23ddf6bce155
Shandee,INDEPENDIENTE,112,Propia,-1416.82,5fa2c3dd-aa8b-4b4c-802c-5106c5202399
Leodora,NINGUNO,374,Vive con Familiares,3602.0,5c0b93ea-9343-436a-a039-db97213d48b1
Dermot,JUBILADO,362,Propia,8344.44,095ce9d1-fc9a-4c0e-a228-3a8bf9a55ce5
Dasi,SECTOR PUBLICO,410,Vive con Familiares,-2621.46,82b4689b-4121-433d-aa6c-0a8bbf39fb66
Raina,SECTOR PRIVADO,932,Arrendada,6296.3,6e2c7a3a-ee10-49d6-820b-16a9c38a176a
Adelina,JUBILADO,589,Vive con Familiares,2580.35,a5ab943b-e64d-4443-b2b6-e6e126d771af
Tammie,SECTOR PRIVADO,338,Arrendada,6683.76,030ca602-e4ac-4289-ab03-daa7ccf29e8c
Judye,NINGUNO,177,Propia,3410.1,2d75f0e0-824e-4863-9e39-2296cccadfa5
Hana,INDEPENDIENTE,913,Arrendada,3912.02,3fdbc293-62c6-4061-a85b-d7f994290396
Matthieu,NINGUNO,292,Propia,3316.3,7a16b766-2e37-45c1-8bca-e5060aff091f
Eimile,INDEPENDIENTE,575,Vive con Familiares,6753.58,9f3d1a3c-7ba0-4c9e-8f63-20fab448eed3
Christine,JUBILADO,30,Propia,2461.36,0919637b-2515-4754-a20c-c5c9217d5e02
Derek,PROFESIONAL,256,Arrendada,5750.4,8d47ba5b-5022-4639-980c-80ded1cef793
Bob,NINGUNO,648,Vive con Familiares,3293.95,018467fd-e259-412e-8de6-1cb6c22b3d54
Rebeka,NINGUNO,657,Propia,8204.93,c5954b20-5232-4693-a003-13a09b5e0112
Dolli,JUBILADO,503,Propia,4759.61,249d29cb-199b-41c7-832c-9180b829941e
Linell,SECTOR PUBLICO,172,Vive con Familiares,1150.12,b0e036e9-116b-454c-869d-c57e9330e83c
Merrili,SECTOR PRIVADO,783,Vive con Familiares,3025.15,d6ee075a-ca71-4dbd-a46e-d62482f7ec6b
Daffy,SECTOR PRIVADO,981,Propia,5765.12,f338d055-6774-45e6-96da-54256987d4f2
